actual,estimate,period,symbol,year,quarter,beat
1.33,1.29572,2014-03-31,AXP,2014,1,1
1.25,1.2559,2013-12-31,AXP,2013,4,0
1.25,1.2216200000000002,2013-09-30,AXP,2013,3,1
1.27,1.21904,2013-06-30,AXP,2013,2,1
1.15,1.12261,2013-03-31,AXP,2013,1,1
1.09,1.0868200000000001,2012-12-31,AXP,2012,4,1
1.09,1.0872,2012-09-30,AXP,2012,3,1
1.15,1.09321,2012-06-30,AXP,2012,2,1
1.07,1.0043799999999998,2012-03-31,AXP,2012,1,1
1.01,0.98462,2011-12-31,AXP,2011,4,1
1.03,0.9618,2011-09-30,AXP,2011,3,1
1.07,0.988,2011-06-30,AXP,2011,2,1
0.97,0.9290799999999999,2011-03-31,AXP,2011,1,1
0.94,0.96631,2010-12-31,AXP,2010,4,0
0.9,0.8642200000000001,2010-09-30,AXP,2010,3,1
0.84,0.7779,2010-06-30,AXP,2010,2,1
0.73,0.63455,2010-03-31,AXP,2010,1,1
0.59,0.57391,2009-12-31,AXP,2009,4,1
0.54,0.37856999999999996,2009-09-30,AXP,2009,3,1
0.09,0.26,2009-06-30,AXP,2009,2,0
0.32,0.11699999999999999,2009-03-31,AXP,2009,1,1
0.21,0.22276999999999997,2008-12-31,AXP,2008,4,0
0.74,0.58714,2008-09-30,AXP,2008,3,1
0.56,0.8281299999999999,2008-06-30,AXP,2008,2,0
0.84,0.80688,2008-03-31,AXP,2008,1,1
0.71,0.70733,2007-12-31,AXP,2007,4,1
0.9,0.8493799999999999,2007-09-30,AXP,2007,3,1
0.88,0.8564700000000001,2007-06-30,AXP,2007,2,1
0.88,0.7952600000000001,2007-03-31,AXP,2007,1,1
0.76,0.7671399999999999,2006-12-31,AXP,2006,4,0
0.78,0.75737,2006-09-30,AXP,2006,3,1
0.78,0.74421,2006-06-30,AXP,2006,2,1
0.7,0.69316,2006-03-31,AXP,2006,1,1
0.6,0.59005,2005-12-31,AXP,2005,4,1
0.69,0.67993,2005-09-30,AXP,2005,3,1
0.81,0.77909,2005-06-30,AXP,2005,2,1
0.75,0.7508699999999999,2005-03-31,AXP,2005,1,0
0.71,0.7036399999999999,2004-12-31,AXP,2004,4,1
0.69,0.6925,2004-09-30,AXP,2004,3,0
0.68,0.67111,2004-06-30,AXP,2004,2,1
0.66,0.62111,2004-03-31,AXP,2004,1,1
0.6,0.5854600000000001,2003-12-31,AXP,2003,4,1
0.59,0.58136,2003-09-30,AXP,2003,3,1
0.59,0.56762,2003-06-30,AXP,2003,2,1
0.53,0.51944,2003-03-31,AXP,2003,1,1
0.52,0.51263,2002-12-31,AXP,2002,4,1
0.52,0.50895,2002-09-30,AXP,2002,3,1
0.51,0.5,2002-06-30,AXP,2002,2,1
0.46,0.42722,2002-03-31,AXP,2002,1,1
6.47,4.03,2019-12-31,AMZN,2019,4,1
4.23,4.62,2019-09-30,AMZN,2019,3,0
5.22,5.57,2019-06-30,AMZN,2019,2,0
7.09,4.72,2019-03-31,AMZN,2019,1,1
6.04,5.68009,2018-12-31,AMZN,2018,4,1
5.75,3.14245,2018-09-30,AMZN,2018,3,1
5.07,2.53705,2018-06-30,AMZN,2018,2,1
3.27,1.2593299999999998,2018-03-31,AMZN,2018,1,1
2.16,1.8409,2017-12-31,AMZN,2017,4,1
0.52,0.02955,2017-09-30,AMZN,2017,3,1
0.4,1.4189100000000001,2017-06-30,AMZN,2017,2,0
1.48,1.08465,2017-03-31,AMZN,2017,1,1
1.54,1.34687,2016-12-31,AMZN,2016,4,1
0.52,0.77908,2016-09-30,AMZN,2016,3,0
1.78,1.1079999999999999,2016-06-30,AMZN,2016,2,1
1.07,0.5897600000000001,2016-03-31,AMZN,2016,1,1
1.0,1.5713700000000002,2015-12-31,AMZN,2015,4,0
0.17,-0.13560999999999998,2015-09-30,AMZN,2015,3,1
0.19,-0.13847,2015-06-30,AMZN,2015,2,1
-0.12,-0.12240999999999999,2015-03-31,AMZN,2015,1,1
0.45,0.16781,2014-12-31,AMZN,2014,4,1
-0.95,-0.74459,2014-09-30,AMZN,2014,3,0
-0.27,-0.14557,2014-06-30,AMZN,2014,2,0
0.23,0.22805999999999998,2014-03-31,AMZN,2014,1,1
0.51,0.66185,2013-12-31,AMZN,2013,4,0
-0.09,-0.08797,2013-09-30,AMZN,2013,3,0
-0.02,0.05359,2013-06-30,AMZN,2013,2,0
0.18,0.078,2013-03-31,AMZN,2013,1,1
0.21,0.27851,2012-12-31,AMZN,2012,4,0
-0.23,-0.07895,2012-09-30,AMZN,2012,3,0
0.16,0.024419999999999997,2012-06-30,AMZN,2012,2,1
0.28,0.07121,2012-03-31,AMZN,2012,1,1
0.38,0.16749,2011-12-31,AMZN,2011,4,1
0.14,0.24429,2011-09-30,AMZN,2011,3,0
0.41,0.34959,2011-06-30,AMZN,2011,2,1
0.44,0.60531,2011-03-31,AMZN,2011,1,0
0.91,0.88328,2010-12-31,AMZN,2010,4,1
0.51,0.47452,2010-09-30,AMZN,2010,3,1
0.45,0.5380699999999999,2010-06-30,AMZN,2010,2,0
0.66,0.606,2010-03-31,AMZN,2010,1,1
0.85,0.71939,2009-12-31,AMZN,2009,4,1
0.45,0.32714,2009-09-30,AMZN,2009,3,1
0.32,0.31148000000000003,2009-06-30,AMZN,2009,2,1
0.41,0.30929,2009-03-31,AMZN,2009,1,1
0.52,0.39037,2008-12-31,AMZN,2008,4,1
0.27,0.24619000000000002,2008-09-30,AMZN,2008,3,1
0.37,0.26045999999999997,2008-06-30,AMZN,2008,2,1
0.34,0.32348000000000005,2008-03-31,AMZN,2008,1,1
0.48,0.47681999999999997,2007-12-31,AMZN,2007,4,1
0.19,0.1813,2007-09-30,AMZN,2007,3,1
0.19,0.15773,2007-06-30,AMZN,2007,2,1
0.26,0.15429,2007-03-31,AMZN,2007,1,1
0.23,0.2113,2006-12-31,AMZN,2006,4,1
0.05,0.03322,2006-09-30,AMZN,2006,3,1
0.05,0.06476,2006-06-30,AMZN,2006,2,0
0.12,0.11722,2006-03-31,AMZN,2006,1,1
0.47,0.21278000000000002,2005-12-31,AMZN,2005,4,1
0.07,0.09917000000000001,2005-09-30,AMZN,2005,3,0
0.12,0.10539000000000001,2005-06-30,AMZN,2005,2,1
0.18,0.2275,2005-03-31,AMZN,2005,1,0
0.35,0.39864,2004-12-31,AMZN,2004,4,0
0.17,0.1775,2004-09-30,AMZN,2004,3,0
0.18,0.1895,2004-06-30,AMZN,2004,2,0
0.23,0.19684000000000001,2004-03-31,AMZN,2004,1,1
0.29,0.28938,2003-12-31,AMZN,2003,4,1
0.11,0.09769,2003-09-30,AMZN,2003,3,1
0.1,0.060770000000000005,2003-06-30,AMZN,2003,2,1
0.1,0.04214,2003-03-31,AMZN,2003,1,1
0.19,0.14307999999999998,2002-12-31,AMZN,2002,4,1
0.0,-0.04333,2002-09-30,AMZN,2002,3,1
-0.01,-0.05563,2002-06-30,AMZN,2002,2,1
-0.01,-0.09262999999999999,2002-03-31,AMZN,2002,1,1
3.13,3.24,2019-12-31,ALL,2019,4,0
2.84,2.64,2019-09-30,ALL,2019,3,1
2.18,1.53,2019-06-30,ALL,2019,2,1
2.3,2.28,2019-03-31,ALL,2019,1,1
1.24,1.09525,2018-12-31,ALL,2018,4,1
1.93,2.21084,2018-09-30,ALL,2018,3,0
1.9,1.49111,2018-06-30,ALL,2018,2,1
2.96,2.60526,2018-03-31,ALL,2018,1,1
2.09,1.5319999999999998,2017-12-31,ALL,2017,4,1
1.6,0.8663200000000001,2017-09-30,ALL,2017,3,1
1.38,0.88233,2017-06-30,ALL,2017,2,1
1.64,1.1,2017-03-31,ALL,2017,1,1
2.17,1.6273799999999998,2016-12-31,ALL,2016,4,1
1.26,1.25371,2016-09-30,ALL,2016,3,1
0.62,0.57586,2016-06-30,ALL,2016,2,1
0.84,0.6834399999999999,2016-03-31,ALL,2016,1,1
1.6,1.33535,2015-12-31,ALL,2015,4,1
1.52,1.31535,2015-09-30,ALL,2015,3,1
0.63,0.9673799999999999,2015-06-30,ALL,2015,2,0
1.46,1.44183,2015-03-31,ALL,2015,1,1
1.72,1.6763599999999999,2014-12-31,ALL,2014,4,1
1.39,1.3266200000000001,2014-09-30,ALL,2014,3,1
1.01,0.69758,2014-06-30,ALL,2014,2,1
1.3,1.19715,2014-03-31,ALL,2014,1,1
1.7,1.37523,2013-12-31,ALL,2013,4,1
1.53,1.38676,2013-09-30,ALL,2013,3,1
1.12,0.97646,2013-06-30,ALL,2013,2,1
1.35,1.30274,2013-03-31,ALL,2013,1,1
0.59,-0.05212000000000001,2012-12-31,ALL,2012,4,1
1.46,1.13137,2012-09-30,ALL,2012,3,1
0.87,0.5073,2012-06-30,ALL,2012,2,1
1.42,1.1167200000000002,2012-03-31,ALL,2012,1,1
1.48,0.9514600000000001,2011-12-31,ALL,2011,4,1
0.16,0.08157,2011-09-30,ALL,2011,3,1
-1.23,-1.5621399999999999,2011-06-30,ALL,2011,2,1
0.93,0.68019,2011-03-31,ALL,2011,1,1
0.5,0.8775700000000001,2010-12-31,ALL,2010,4,0
0.83,0.97519,2010-09-30,ALL,2010,3,0
0.81,0.69157,2010-06-30,ALL,2010,2,1
0.69,0.78737,2010-03-31,ALL,2010,1,0
1.09,1.00529,2009-12-31,ALL,2009,4,1
0.99,1.01611,2009-09-30,ALL,2009,3,0
0.55,1.11842,2009-06-30,ALL,2009,2,0
0.84,1.22933,2009-03-31,ALL,2009,1,0
0.97,1.36211,2008-12-31,ALL,2008,4,0
-0.35,0.7105,2008-09-30,ALL,2008,3,0
1.24,1.29053,2008-06-30,ALL,2008,2,0
1.33,1.62762,2008-03-31,ALL,2008,1,0
1.24,1.32409,2007-12-31,ALL,2007,4,0
1.54,1.67409,2007-09-30,ALL,2007,3,0
1.76,1.81286,2007-06-30,ALL,2007,2,0
1.93,1.86696,2007-03-31,ALL,2007,1,1
1.78,1.84208,2006-12-31,ALL,2006,4,0
1.88,1.77522,2006-09-30,ALL,2006,3,1
2.0,1.61174,2006-06-30,ALL,2006,2,1
2.01,1.65857,2006-03-31,ALL,2006,1,1
1.49,1.52104,2005-12-31,ALL,2005,4,0
-2.52,-0.67786,2005-09-30,ALL,2005,3,0
1.66,1.5130000000000001,2005-06-30,ALL,2005,2,1
1.67,1.49053,2005-03-31,ALL,2005,1,1
1.42,1.4021700000000001,2004-12-31,ALL,2004,4,1
0.08,0.08,2004-09-30,ALL,2004,3,1
1.47,1.15455,2004-06-30,ALL,2004,2,1
1.44,1.4068200000000002,2004-03-31,ALL,2004,1,1
1.06,1.0433299999999999,2003-12-31,ALL,2003,4,1
0.91,0.88333,2003-09-30,ALL,2003,3,1
0.85,0.74947,2003-06-30,ALL,2003,2,1
0.95,0.7845,2003-03-31,ALL,2003,1,1
0.87,0.7670600000000001,2002-12-31,ALL,2002,4,1
0.77,0.6844399999999999,2002-09-30,ALL,2002,3,1
0.64,0.5825,2002-06-30,ALL,2002,2,1
0.68,0.5775,2002-03-31,ALL,2002,1,1
1.19,1.22,2019-12-31,ADI,2019,4,0
1.26,1.22,2019-09-30,ADI,2019,3,1
1.36,1.3,2019-06-30,ADI,2019,2,1
1.33,1.28,2019-03-31,ADI,2019,1,1
1.55,1.52296,2018-12-31,ADI,2018,4,1
1.53,1.46041,2018-09-30,ADI,2018,3,1
1.45,1.37513,2018-06-30,ADI,2018,2,1
1.42,1.2867,2018-03-31,ADI,2018,1,1
1.45,1.36338,2017-12-31,ADI,2017,4,1
1.26,1.14505,2017-09-30,ADI,2017,3,1
1.03,0.835,2017-06-30,ADI,2017,2,1
0.94,0.73478,2017-03-31,ADI,2017,1,1
1.05,0.89391,2016-12-31,ADI,2016,4,1
0.82,0.75554,2016-09-30,ADI,2016,3,1
0.64,0.6220399999999999,2016-06-30,ADI,2016,2,1
0.56,0.53067,2016-03-31,ADI,2016,1,1
1.03,0.82873,2015-12-31,ADI,2015,4,1
0.77,0.7426699999999999,2015-09-30,ADI,2015,3,1
0.73,0.71836,2015-06-30,ADI,2015,2,1
0.63,0.60632,2015-03-31,ADI,2015,1,1
0.69,0.67977,2014-12-31,ADI,2014,4,1
0.63,0.6265,2014-09-30,ADI,2014,3,1
0.59,0.5615600000000001,2014-06-30,ADI,2014,2,1
0.49,0.48258999999999996,2014-03-31,ADI,2014,1,1
0.63,0.58119,2013-12-31,ADI,2013,4,1
0.57,0.5426300000000001,2013-09-30,ADI,2013,3,1
0.51,0.52154,2013-06-30,ADI,2013,2,0
0.44,0.44525,2013-03-31,ADI,2013,1,0
0.58,0.56492,2012-12-31,ADI,2012,4,1
0.56,0.56188,2012-09-30,ADI,2012,3,0
0.53,0.51148,2012-06-30,ADI,2012,2,1
0.46,0.47717,2012-03-31,ADI,2012,1,0
0.6,0.62964,2011-12-31,ADI,2011,4,0
0.71,0.73314,2011-09-30,ADI,2011,3,0
0.75,0.67861,2011-06-30,ADI,2011,2,1
0.66,0.64946,2011-03-31,ADI,2011,1,1
0.73,0.6963600000000001,2010-12-31,ADI,2010,4,1
0.65,0.60195,2010-09-30,ADI,2010,3,1
0.55,0.5019100000000001,2010-06-30,ADI,2010,2,1
0.43,0.38045999999999996,2010-03-31,ADI,2010,1,1
0.36,0.25952,2009-12-31,ADI,2009,4,1
0.22,0.19944,2009-09-30,ADI,2009,3,1
0.21,0.0855,2009-06-30,ADI,2009,2,1
0.18,0.15611,2009-03-31,ADI,2009,1,1
0.49,0.43278,2008-12-31,ADI,2008,4,1
0.44,0.44647,2008-09-30,ADI,2008,3,0
0.44,0.41263,2008-06-30,ADI,2008,2,1
0.4,0.39474000000000004,2008-03-31,ADI,2008,1,1
0.31,0.385,2007-12-31,ADI,2007,4,0
0.37,0.359,2007-09-30,ADI,2007,3,1
0.37,0.35158,2007-06-30,ADI,2007,2,1
0.44,0.40688,2007-03-31,ADI,2007,1,1
0.39,0.40235,2006-12-31,ADI,2006,4,0
0.43,0.44563,2006-09-30,ADI,2006,3,0
0.41,0.40353,2006-06-30,ADI,2006,2,1
0.37,0.35952,2006-03-31,ADI,2006,1,1
0.36,0.34488,2005-12-31,ADI,2005,4,1
0.32,0.31,2005-09-30,ADI,2005,3,1
0.31,0.29962,2005-06-30,ADI,2005,2,1
0.28,0.29231,2005-03-31,ADI,2005,1,0
0.34,0.33482,2004-12-31,ADI,2004,4,1
0.43,0.44666999999999996,2004-09-30,ADI,2004,3,0
0.39,0.35364,2004-06-30,ADI,2004,2,1
0.3,0.28417,2004-03-31,ADI,2004,1,1
0.25,0.23190999999999998,2003-12-31,ADI,2003,4,1
0.21,0.20875,2003-09-30,ADI,2003,3,1
0.19,0.1775,2003-06-30,ADI,2003,2,1
0.16,0.15933,2003-03-31,ADI,2003,1,1
0.16,0.16,2002-12-31,ADI,2002,4,1
0.15,0.14882,2002-09-30,ADI,2002,3,1
0.13,0.12300000000000001,2002-06-30,ADI,2002,2,1
0.11,0.11,2002-03-31,ADI,2002,1,1
2.29,2.26,2019-12-31,ADBE,2019,4,1
2.05,1.97,2019-09-30,ADBE,2019,3,1
1.83,1.78,2019-06-30,ADBE,2019,2,1
1.71,1.62,2019-03-31,ADBE,2019,1,1
1.9,1.8817099999999998,2018-12-31,ADBE,2018,4,1
1.73,1.69085,2018-09-30,ADBE,2018,3,1
1.66,1.54215,2018-06-30,ADBE,2018,2,1
1.55,1.43779,2018-03-31,ADBE,2018,1,1
1.26,1.1574,2017-12-31,ADBE,2017,4,1
1.1,1.00603,2017-09-30,ADBE,2017,3,1
1.02,0.94586,2017-06-30,ADBE,2017,2,1
0.94,0.87039,2017-03-31,ADBE,2017,1,1
0.9,0.8615,2016-12-31,ADBE,2016,4,1
0.75,0.7232,2016-09-30,ADBE,2016,3,1
0.71,0.6794100000000001,2016-06-30,ADBE,2016,2,1
0.66,0.60663,2016-03-31,ADBE,2016,1,1
0.62,0.59917,2015-12-31,ADBE,2015,4,1
0.54,0.49756999999999996,2015-09-30,ADBE,2015,3,1
0.48,0.45268,2015-06-30,ADBE,2015,2,1
0.44,0.38638,2015-03-31,ADBE,2015,1,1
0.36,0.2968,2014-12-31,ADBE,2014,4,1
0.28,0.26366999999999996,2014-09-30,ADBE,2014,3,1
0.37,0.29774,2014-06-30,ADBE,2014,2,1
0.3,0.25164000000000003,2014-03-31,ADBE,2014,1,1
0.32,0.31938,2013-12-31,ADBE,2013,4,1
0.32,0.33804,2013-09-30,ADBE,2013,3,0
0.36,0.33568000000000003,2013-06-30,ADBE,2013,2,1
0.35,0.3135,2013-03-31,ADBE,2013,1,1
0.61,0.56521,2012-12-31,ADBE,2012,4,1
0.58,0.58373,2012-09-30,ADBE,2012,3,0
0.6,0.59208,2012-06-30,ADBE,2012,2,1
0.57,0.56862,2012-03-31,ADBE,2012,1,1
0.67,0.6008399999999999,2011-12-31,ADBE,2011,4,1
0.55,0.5375800000000001,2011-09-30,ADBE,2011,3,1
0.55,0.5129199999999999,2011-06-30,ADBE,2011,2,1
0.58,0.5710000000000001,2011-03-31,ADBE,2011,1,1
0.56,0.52013,2010-12-31,ADBE,2010,4,1
0.54,0.49167,2010-09-30,ADBE,2010,3,1
0.44,0.42482,2010-06-30,ADBE,2010,2,1
0.4,0.37265,2010-03-31,ADBE,2010,1,1
0.39,0.37231,2009-12-31,ADBE,2009,4,1
0.35,0.33636,2009-09-30,ADBE,2009,3,1
0.35,0.34636,2009-06-30,ADBE,2009,2,1
0.45,0.44048000000000004,2009-03-31,ADBE,2009,1,1
0.6,0.5818800000000001,2008-12-31,ADBE,2008,4,1
0.5,0.46211,2008-09-30,ADBE,2008,3,1
0.5,0.46333,2008-06-30,ADBE,2008,2,1
0.48,0.45111,2008-03-31,ADBE,2008,1,1
0.49,0.47608999999999996,2007-12-31,ADBE,2007,4,1
0.45,0.40521999999999997,2007-09-30,ADBE,2007,3,1
0.37,0.35478000000000004,2007-06-30,ADBE,2007,2,1
0.3,0.29375,2007-03-31,ADBE,2007,1,1
0.33,0.33,2006-12-31,ADBE,2006,4,1
0.29,0.2625,2006-09-30,ADBE,2006,3,1
0.31,0.30167,2006-06-30,ADBE,2006,2,1
0.32,0.29420999999999997,2006-03-31,ADBE,2006,1,1
0.3,0.28586999999999996,2005-12-31,ADBE,2005,4,1
0.29,0.26708000000000004,2005-09-30,ADBE,2005,3,1
0.28,0.26975,2005-06-30,ADBE,2005,2,1
0.265,0.24786,2005-03-31,ADBE,2005,1,1
0.22,0.20840999999999998,2004-12-31,ADBE,2004,4,1
0.215,0.1931,2004-09-30,ADBE,2004,3,1
0.22,0.21211,2004-06-30,ADBE,2004,2,1
0.25,0.20056,2004-03-31,ADBE,2004,1,1
0.17,0.16029000000000002,2003-12-31,ADBE,2003,4,1
0.14,0.12333,2003-09-30,ADBE,2003,3,1
0.14,0.13188,2003-06-30,ADBE,2003,2,1
0.125,0.10853,2003-03-31,ADBE,2003,1,1
0.125,0.11360999999999999,2002-12-31,ADBE,2002,4,1
0.11,0.09722,2002-09-30,ADBE,2002,3,1
0.135,0.12655999999999998,2002-06-30,ADBE,2002,2,1
0.11,0.10063,2002-03-31,ADBE,2002,1,1
2.09,1.99,2019-12-31,ACN,2019,4,1
1.74,1.71,2019-09-30,ACN,2019,3,1
1.93,1.89,2019-06-30,ACN,2019,2,1
1.73,1.57,2019-03-31,ACN,2019,1,1
1.96,1.85835,2018-12-31,ACN,2018,4,1
1.58,1.55541,2018-09-30,ACN,2018,3,1
1.79,1.7197099999999998,2018-06-30,ACN,2018,2,1
1.58,1.48764,2018-03-31,ACN,2018,1,1
1.79,1.6659599999999999,2017-12-31,ACN,2017,4,1
1.48,1.46508,2017-09-30,ACN,2017,3,1
1.52,1.51969,2017-06-30,ACN,2017,2,1
1.33,1.2990700000000002,2017-03-31,ACN,2017,1,1
1.58,1.49254,2016-12-31,ACN,2016,4,1
1.31,1.2993299999999999,2016-09-30,ACN,2016,3,1
1.41,1.4075,2016-06-30,ACN,2016,2,1
1.34,1.18372,2016-03-31,ACN,2016,1,1
1.35,1.3180399999999999,2015-12-31,ACN,2015,4,1
1.15,1.1185,2015-09-30,ACN,2015,3,1
1.3,1.22937,2015-06-30,ACN,2015,2,1
1.08,1.07409,2015-03-31,ACN,2015,1,1
1.29,1.19717,2014-12-31,ACN,2014,4,1
1.08,1.1015,2014-09-30,ACN,2014,3,0
1.26,1.207,2014-06-30,ACN,2014,2,1
1.03,1.03611,2014-03-31,ACN,2014,1,0
1.13,1.09045,2013-12-31,ACN,2013,4,1
1.01,1.00605,2013-09-30,ACN,2013,3,1
1.14,1.13364,2013-06-30,ACN,2013,2,1
1.0,0.971,2013-03-31,ACN,2013,1,1
1.06,1.0447600000000001,2012-12-31,ACN,2012,4,1
0.88,0.8777299999999999,2012-09-30,ACN,2012,3,1
1.03,0.9936,2012-06-30,ACN,2012,2,1
0.97,0.8595200000000001,2012-03-31,ACN,2012,1,1
0.96,0.9405899999999999,2011-12-31,ACN,2011,4,1
0.91,0.88471,2011-09-30,ACN,2011,3,1
0.93,0.8966700000000001,2011-06-30,ACN,2011,2,1
0.75,0.7145,2011-03-31,ACN,2011,1,1
0.81,0.7521100000000001,2010-12-31,ACN,2010,4,1
0.66,0.634,2010-09-30,ACN,2010,3,1
0.73,0.68762,2010-06-30,ACN,2010,2,1
0.6,0.61333,2010-03-31,ACN,2010,1,0
0.67,0.65177,2009-12-31,ACN,2009,4,1
0.63,0.62733,2009-09-30,ACN,2009,3,1
0.68,0.64441,2009-06-30,ACN,2009,2,1
0.63,0.61517,2009-03-31,ACN,2009,1,1
0.74,0.6784399999999999,2008-12-31,ACN,2008,4,1
0.67,0.6643899999999999,2008-09-30,ACN,2008,3,1
0.74,0.69371,2008-06-30,ACN,2008,2,1
0.64,0.56158,2008-03-31,ACN,2008,1,1
0.6,0.55611,2007-12-31,ACN,2007,4,1
0.5,0.4779,2007-09-30,ACN,2007,3,1
0.54,0.54556,2007-06-30,ACN,2007,2,0
0.47,0.42100000000000004,2007-03-31,ACN,2007,1,1
0.46,0.4165,2006-12-31,ACN,2006,4,1
0.39,0.37994,2006-09-30,ACN,2006,3,1
0.5,0.45695,2006-06-30,ACN,2006,2,1
0.37,0.34770999999999996,2006-03-31,ACN,2006,1,1
0.36,0.3414,2005-12-31,ACN,2005,4,1
0.38,0.36,2005-09-30,ACN,2005,3,1
0.44,0.428,2005-06-30,ACN,2005,2,1
0.32,0.32111,2005-03-31,ACN,2005,1,0
0.32,0.30667,2004-12-31,ACN,2004,4,1
0.3,0.28364,2004-09-30,ACN,2004,3,1
0.37,0.37,2004-06-30,ACN,2004,2,1
0.29,0.25071,2004-03-31,ACN,2004,1,1
0.27,0.2775,2003-12-31,ACN,2003,4,0
0.25,0.24625,2003-09-30,ACN,2003,3,1
0.28,0.24946999999999997,2003-06-30,ACN,2003,2,1
0.25,0.2375,2003-03-31,ACN,2003,1,1
0.27,0.26438,2002-12-31,ACN,2002,4,1
0.16,0.16,2002-09-30,ACN,2002,3,1
0.27,0.26214,2002-06-30,ACN,2002,2,1
0.23,0.223,2002-03-31,ACN,2002,1,1
0.95,0.95,2019-12-31,ABT,2019,4,1
0.84,0.84,2019-09-30,ABT,2019,3,1
0.82,0.8,2019-06-30,ABT,2019,2,1
0.63,0.61,2019-03-31,ABT,2019,1,1
0.81,0.80986,2018-12-31,ABT,2018,4,1
0.75,0.74574,2018-09-30,ABT,2018,3,1
0.73,0.70972,2018-06-30,ABT,2018,2,1
0.59,0.58011,2018-03-31,ABT,2018,1,1
0.74,0.73217,2017-12-31,ABT,2017,4,1
0.66,0.65256,2017-09-30,ABT,2017,3,1
0.62,0.605,2017-06-30,ABT,2017,2,1
0.48,0.43,2017-03-31,ABT,2017,1,1
0.65,0.64571,2016-12-31,ABT,2016,4,1
0.59,0.58133,2016-09-30,ABT,2016,3,1
0.55,0.5329999999999999,2016-06-30,ABT,2016,2,1
0.41,0.39185,2016-03-31,ABT,2016,1,1
0.62,0.6097899999999999,2015-12-31,ABT,2015,4,1
0.54,0.53395,2015-09-30,ABT,2015,3,1
0.52,0.50305,2015-06-30,ABT,2015,2,1
0.47,0.41768999999999995,2015-03-31,ABT,2015,1,1
0.71,0.68294,2014-12-31,ABT,2014,4,1
0.62,0.59239,2014-09-30,ABT,2014,3,1
0.54,0.50621,2014-06-30,ABT,2014,2,1
0.41,0.35631999999999997,2014-03-31,ABT,2014,1,1
0.58,0.5820000000000001,2013-12-31,ABT,2013,4,0
0.55,0.5131600000000001,2013-09-30,ABT,2013,3,1
0.46,0.44136000000000003,2013-06-30,ABT,2013,2,1
0.42,0.41176999999999997,2013-03-31,ABT,2013,1,1
1.51,1.496,2012-12-31,ABT,2012,4,1
1.3,1.28235,2012-09-30,ABT,2012,3,1
1.23,1.21684,2012-06-30,ABT,2012,2,1
1.03,0.9977799999999999,2012-03-31,ABT,2012,1,1
1.45,1.43611,2011-12-31,ABT,2011,4,1
1.18,1.17,2011-09-30,ABT,2011,3,1
1.12,1.11059,2011-06-30,ABT,2011,2,1
0.91,0.90333,2011-03-31,ABT,2011,1,1
1.3,1.29,2010-12-31,ABT,2010,4,1
1.05,1.04177,2010-09-30,ABT,2010,3,1
1.01,0.9968799999999999,2010-06-30,ABT,2010,2,1
0.84,0.80188,2010-03-31,ABT,2010,1,1
1.18,1.17133,2009-12-31,ABT,2009,4,1
0.92,0.89643,2009-09-30,ABT,2009,3,1
0.89,0.8866700000000001,2009-06-30,ABT,2009,2,1
0.73,0.70417,2009-03-31,ABT,2009,1,1
1.06,1.06091,2008-12-31,ABT,2008,4,0
0.79,0.7742899999999999,2008-09-30,ABT,2008,3,1
0.84,0.78615,2008-06-30,ABT,2008,2,1
0.63,0.62154,2008-03-31,ABT,2008,1,1
0.93,0.91846,2007-12-31,ABT,2007,4,1
0.67,0.66154,2007-09-30,ABT,2007,3,1
0.69,0.6759999999999999,2007-06-30,ABT,2007,2,1
0.55,0.52417,2007-03-31,ABT,2007,1,1
0.75,0.7431300000000001,2006-12-31,ABT,2006,4,1
0.58,0.58125,2006-09-30,ABT,2006,3,0
0.62,0.57071,2006-06-30,ABT,2006,2,1
0.57,0.5715399999999999,2006-03-31,ABT,2006,1,0
0.76,0.75769,2005-12-31,ABT,2005,4,1
0.58,0.57643,2005-09-30,ABT,2005,3,1
0.58,0.57143,2005-06-30,ABT,2005,2,1
0.58,0.58,2005-03-31,ABT,2005,1,1
0.67,0.66786,2004-12-31,ABT,2004,4,1
0.53,0.5275,2004-09-30,ABT,2004,3,1
0.54,0.54083,2004-06-30,ABT,2004,2,0
0.57,0.5636399999999999,2004-03-31,ABT,2004,1,1
0.65,0.64875,2003-12-31,ABT,2003,4,1
0.53,0.53177,2003-09-30,ABT,2003,3,0
0.52,0.51941,2003-06-30,ABT,2003,2,1
0.51,0.50813,2003-03-31,ABT,2003,1,1
0.55,0.55778,2002-12-31,ABT,2002,4,0
0.48,0.48056000000000004,2002-09-30,ABT,2002,3,0
0.49,0.49471000000000004,2002-06-30,ABT,2002,2,0
0.54,0.54056,2002-03-31,ABT,2002,1,0
4.99,4.55,2019-12-31,AAPL,2019,4,1
3.03,2.84,2019-09-30,AAPL,2019,3,1
2.18,2.1,2019-06-30,AAPL,2019,2,1
2.46,2.36,2019-03-31,AAPL,2019,1,1
4.18,4.16694,2018-12-31,AAPL,2018,4,1
2.91,2.78306,2018-09-30,AAPL,2018,3,1
2.34,2.1813599999999997,2018-06-30,AAPL,2018,2,1
2.73,2.67285,2018-03-31,AAPL,2018,1,1
3.89,3.8569999999999998,2017-12-31,AAPL,2017,4,1
2.07,1.86736,2017-09-30,AAPL,2017,3,1
1.67,1.5715299999999999,2017-06-30,AAPL,2017,2,1
2.1,2.01987,2017-03-31,AAPL,2017,1,1
3.36,3.21381,2016-12-31,AAPL,2016,4,1
